,vote_01,vote_02,vote_03,vote_04,vote_05,vote_06,vote_07,vote_08,vote_09,vote_10,buy_factor_01,buy_factor_02,buy_factor_03,buy_factor_04,buy_factor_05,packaging_effect_01,packaging_importance_01,packaging_importance_02,packaging_importance_03,packaging_importance_04,packaging_importance_05,packaging_importance_06,packaging_importance_07,packaging_importance_08,option_01_attribute_01_ips,option_01_attribute_02_ips,option_01_attribute_03_ips,option_01_attribute_04_ips,option_01_attribute_05_ips,option_02_attribute_01_ips,option_02_attribute_02_ips,option_02_attribute_03_ips,option_02_attribute_04_ips,option_02_attribute_05_ips,option_03_attribute_01_ips,option_03_attribute_02_ips,option_03_attribute_03_ips,option_03_attribute_04_ips,option_03_attribute_05_ips,option_04_attribute_01_ips,option_04_attribute_02_ips,option_04_attribute_03_ips,option_04_attribute_04_ips,option_04_attribute_05_ips,option_05_attribute_01_ips,option_05_attribute_02_ips,option_05_attribute_03_ips,option_05_attribute_04_ips,option_05_attribute_05_ips,option_06_attribute_01_ips,option_06_attribute_02_ips,option_06_attribute_03_ips,option_06_attribute_04_ips,option_06_attribute_05_ips,option_07_attribute_01_ips,option_07_attribute_02_ips,option_07_attribute_03_ips,option_07_attribute_04_ips,option_07_attribute_05_ips,option_08_attribute_01_ips,option_08_attribute_02_ips,option_08_attribute_03_ips,option_08_attribute_04_ips,option_08_attribute_05_ips,option_09_attribute_01_ips,option_09_attribute_02_ips,option_09_attribute_03_ips,option_09_attribute_04_ips,option_09_attribute_05_ips,option_10_attribute_01_ips,option_10_attribute_02_ips,option_10_attribute_03_ips,option_10_attribute_04_ips,option_10_attribute_05_ips,age_20-29ปี,age_30-39ปี,age_40-49ปี,age_50ปี ขึ้นไป,gender_ชาย,gender_หญิง,gender_อื่นๆ,marital_มีแฟนแต่ยังไม่แต่งงาน,marital_หย่าร้าง/เป็นม่าย,marital_แต่งงานแล้ว,marital_โสด ไม่มีแฟน
buy_factor_01,0.16726300842007366,-0.11399026246152072,-0.022796359021249706,0.0009174455641910274,0.029647824286554672,-0.0038010738673823945,-0.01627873220952931,-0.11724906268839343,-0.06321828301709717,0.13656623953773428,1.0,0.19779662641568455,0.11072354119726713,0.2474561043886439,0.058051029445825755,0.11493782745096608,0.22455014173255475,0.10491285267391971,0.26176232864439525,0.4032887425126326,0.38469618373436576,0.21991864025760757,0.21484457415425018,0.11668432360930603,-0.00703192289554311,-0.07165893821820388,-0.015993644171993057,0.05316906679419086,-0.05014062116762422,-0.10813723045961482,-0.2525792612131704,-0.08287839112074796,-0.11360442055962022,-0.0896451749023629,0.09817496527626347,0.06659764830001824,0.14271492294801394,0.13540566973081022,0.06323364731954496,0.1196104900017642,0.07881336947662285,0.16390423045148367,0.062036252088269656,0.044386709021161146,-0.02698605777985435,-0.05818839260748998,-0.07264300751467527,-0.06058750299006851,-0.046020510736634074,0.15341622363752647,0.08311385441775704,0.2277659746609024,0.16664703241378104,0.20077392919108428,-0.06782478285343758,-0.0873578029420614,-0.10963208972614265,-0.017898531156912315,-0.03793267176449615,-0.16518711488839566,-0.13726934599491883,-0.08094789213779013,-0.048440238791560265,-0.095894912446531,0.017280786148003362,0.022817191893327156,0.013342875465325817,-0.04225949581849647,-0.0029113492995404442,-0.007797665635843818,-0.07584490850269052,0.06189972622661585,0.04145335150263272,0.021104022681592297,-0.07673293448293535,0.03082198500952056,0.06834769550456907,-0.021545388169137817,-0.026331518145473357,0.052337929718760105,-0.06671940407561902,0.05463221513523715,-0.05946808106826078,0.10009579896093472,-0.1284532071511053
buy_factor_02,0.07754094026036859,0.08366921433633984,-0.06807432782946711,-0.07521805681502221,-0.01268893177807295,-0.016765246862907947,-0.03690460705497345,0.0232048913477684,-0.024763141110353683,-0.03452121962234536,0.19779662641568455,1.0,0.07955250093918825,0.7947156705597547,0.4962117647007313,0.04416870378044396,0.28346058712047895,0.34202363071240155,0.23350088011007894,0.32345675401660573,0.21924354494394055,0.42771265464267594,0.2921562582815133,0.4528949524917266,0.01904502296898092,0.03519964984495559,0.07015310160949986,-0.009352503702896468,-0.022982374611747212,0.16986241528741663,-0.06275479356902616,0.20062058491692164,0.13988171006641936,0.15977102196482243,0.17950274096000607,0.03256421960684514,0.12536328229053312,0.21341692601788048,0.17497543602856327,0.008353205669864135,-0.0669455053350315,0.024421379951784113,0.04353577151805913,0.028150519714120047,0.13382973858190397,-0.1279456068535105,0.015000141299517824,0.09648323396428149,0.07521983647868473,0.03674356131824889,-0.07343390781658925,0.15375854827617264,0.0717823866159116,0.06567559909965842,-0.008412049994389905,-0.13575356522826354,0.14047469734648832,0.07576321662974023,0.05383809428131491,-0.07370915372320332,-0.14440828718089635,-0.038549098832582715,-0.023655355946953654,-0.07124104202195182,-0.11231957416442898,-0.09832268869626196,0.0024521837172806014,-0.016730857562587784,-0.050419370296791166,-0.2094916021206314,-0.26617710206270734,-0.22794606522534655,-0.1907150028399886,-0.25531651377474507,0.06275855360296143,0.042129394870415705,-0.12109835462604479,-0.009864643119050958,-0.008605713688933427,-0.03640356772446411,0.1097212482736502,0.057782568178011265,0.1329270347757066,-0.06659682988409416,-0.03950893503203659
buy_factor_03,0.13457699647186752,-0.0046048528212873415,-0.0961241232379057,-0.015559102193895285,0.014073870893548644,0.02776867849352435,-0.08628587198625315,0.033958265685947585,-0.013417262303468423,-0.059305489574241727,0.11072354119726713,0.07955250093918825,1.0,0.11758057277197838,0.12218701881437008,0.003598612642396267,0.09589009843425492,0.2137430526544059,0.0716596588857747,0.1527670316444185,0.02202932569352809,-0.11663138033787349,0.13955485602123446,0.06413937624262261,-0.06319475508718723,0.061226648401124836,0.0705339536572208,0.03855153644270078,-0.08008457253628912,0.015387308855531903,0.00024104471517248522,0.06547659524578037,0.05230151142765111,0.03842457920951576,0.08741293999581994,-0.0467092818525843,0.06393113968578908,0.08568559046502958,0.050882704836836025,0.07446858339460971,0.010209473348511364,0.21782548090763013,0.10181650712528782,0.05658019934731344,0.03646173252482649,-0.11703392745885699,0.002682909211237015,0.05735138417356435,0.1358212598950023,-0.000347682442970769,-0.06595752838777205,-0.009527897824878895,0.011349071520272503,-0.028485167911973516,-0.04049359628867363,-0.07967710543680921,-0.05357153335886721,-0.07854397532256625,0.02295620678423315,-0.14873674644698637,-0.15351536779859246,-0.10680166120690336,-0.05825353771595943,-0.07480876323854223,0.06173082956451377,-0.012834070904604587,-0.07731296913113808,-0.04286426644065726,0.006692039067714482,-0.004204374362691477,-0.0041281397780037685,-0.01264202480049101,0.0848240956153353,-0.0847072029550802,-0.008940807631477718,0.05786149300448924,-0.03883915931581264,-0.03224043468996454,-0.2135063137881966,0.1873998624653757,0.04151082565097413,-0.06854242365805988,0.12532010295690083,-0.0032197812812466927,0.028379414898946846
buy_factor_04,0.1459291274609846,0.05074387228718407,-0.20036255322505758,-0.09815692946720923,-0.0044679972621121875,-0.03340853091302128,0.06250963128394157,0.06649601533687242,0.025273302374512523,0.038650089331034684,0.2474561043886439,0.7947156705597547,0.11758057277197838,1.0,0.5524651465390192,-0.005168193285774166,0.3229657284785987,0.2791728136630334,0.1493385909445555,0.3212973003282709,0.2975920788822817,0.48232928182176943,0.3131269885456738,0.4462755759702394,0.02389494733117506,0.038478222366077404,0.029999889652646182,0.002597312693831124,-0.018960204703363095,0.0908756674937913,-0.09236613829985196,0.18865361567730227,0.08275911436669749,0.11164636253534953,0.11244929755680817,-0.10239019192231452,0.14342208837850115,0.16638917850958826,0.10038741914254454,-0.017379965483408755,-0.10093082106331115,0.0813088260770617,0.0337273014292714,0.028417585040329537,0.10051077459780437,-0.20524418452549542,0.09855929994292993,0.152151709448696,0.04879545710979157,0.04688840170382171,-0.1221391146518702,0.18244245306051335,0.04943040387552014,0.052440785854850555,0.0745396805924606,-0.08977820167834988,0.17825099591854748,0.17886324330612985,0.14451113184550565,-0.06090606898518632,-0.1457959728021862,0.0811873918102291,0.11827984979248715,0.016577726851371516,-0.1655532832207801,-0.0899217213450283,0.0024820349090548203,-0.03757352490662911,-0.09387633661705563,-0.23560411970530123,-0.29965369407531306,-0.10673908988285964,-0.18652615386846666,-0.24711927173303894,0.027549334311079903,0.004670121920353213,-0.052259602572886206,0.01778782887792928,0.03805795911312512,-0.06802537012315436,0.07770024822173609,0.12323446626865976,0.13156437040639013,-0.035397578497827,-0.13335554049797393
buy_factor_05,-0.022856406174890365,0.04412206126291917,-0.019714395001801315,0.008147658482143577,-0.04278127063963843,-0.04936904153552287,-0.00013158522948292152,0.043900644725023454,0.02294888641386891,0.11031685094478855,0.058051029445825755,0.4962117647007313,0.12218701881437008,0.5524651465390192,1.0,0.06441603862244431,0.3974387783445119,0.3285052029400879,0.13915282430660533,0.20777200641331206,0.01889220255515852,0.30424790603281165,0.2818536641717668,0.42360825271216324,-0.059569895560890984,0.10209178504281874,-0.01593251660380661,-0.12495655783465638,-0.014883050165390679,0.04066805928611031,0.013033404225601637,0.06932508111308854,-0.0002406235177030385,-0.030225827769836226,0.17498588837546802,0.08073296087640108,0.24578675165328712,0.23868497808967962,0.2431287348330007,0.05846485009597608,0.10569771353389452,0.11499665498213901,0.13881637905461855,0.07943905253521077,0.04463260018407262,-0.00056835110326233,0.11498765083939387,0.10964097942383047,-0.03620142845711391,-0.12181856262020341,-0.17064750062558365,-0.06911466994709799,-0.08634791652815522,-0.14738616493722434,0.013927272790931039,0.009109238223563043,0.056059719739352684,0.020832336098009798,0.09453482034307555,0.10745556208119417,0.022117793845108622,0.13335346253421224,0.14427012542763368,0.09814056761250294,-0.13104224372299522,-0.07505832741059908,-0.11856190850807326,-0.1483537534565229,-0.16428545132777886,-0.25420946406623884,-0.18712639815090273,-0.15064029081355745,-0.1722041786086134,-0.24996881182965602,0.12027571605728979,0.06530156941784118,-0.131000606616834,-0.12627064048362255,0.03355064558119676,-0.061190838622002225,0.07150148418319426,0.07987159846568753,0.03554685126992446,-0.09384012893811537,-0.0025874282140129984
packaging_effect_01,0.019098298328857864,-0.02526000984016817,0.0011540313019507027,-0.04415304626617823,0.003887714879840845,0.006362808134020792,0.07068740014571949,-0.019901573485839624,-0.0019368593077501487,-0.030451031331471427,0.11493782745096608,0.04416870378044396,0.003598612642396267,-0.005168193285774166,0.06441603862244431,1.0,0.36724887501721376,0.21451658237645047,0.044366349547206384,0.17005580555830316,0.1601992232202585,0.09503140222778624,0.052734103385179205,-0.08810398670662016,-0.1421719795713972,-0.01620009603743409,-0.12435865043692335,-0.106412756964778,-0.06450003716065272,-0.11140423297149046,-0.034941180993538705,-0.06706293488766808,0.015724035813932523,-0.08913013390533629,0.0347417452765115,-0.014902739596840589,0.023178049130954066,0.011924000024302151,0.02788754187335258,0.007573914425633929,-0.01684072957799343,0.05255713452051465,0.18580945223740725,0.014595893921777021,0.1352163796894772,0.07299877161778504,0.11119592065471945,0.14560168000809873,0.14691408673099576,0.05484600177767148,0.009599760906365133,0.056442991001562325,0.1186683978708524,0.04552775163801064,0.19198107873020537,0.15463184328274318,0.19554549697656182,0.15332934807084755,0.18222153220498788,-0.10061502520253016,-0.16296748708068756,-0.11121906461382716,-0.16331707487099573,-0.17261047960420078,-0.015744451757044895,0.030465345576837492,-0.0625128606064948,-0.02965404923972376,-0.021729824887767295,-0.12402115664435061,-0.04745963871910989,-0.06390123512173872,-0.07920674638426088,-0.08494823509419222,-0.09679929158510853,0.07353784426177241,-0.0022607487786454336,0.03115988163410068,0.12122875354889746,-0.1371835802578085,0.05208384958940791,-0.013537244042266928,0.028715366150263228,-0.06670654980930382,0.06665318671894209
packaging_importance_01,0.09837767146149419,-0.02598780074961091,0.032043719055945635,-0.04603047531933141,0.11975165914886049,-0.08998098844208702,0.037062976710330785,-0.18020446828754227,-0.06728242203404415,-0.003995582429481147,0.22455014173255475,0.28346058712047895,0.09589009843425492,0.3229657284785987,0.3974387783445119,0.36724887501721376,1.0,0.4512558919181979,0.2601906436859103,0.33492588127508155,0.2425277598629572,0.3051020010584698,0.1905529961793574,0.1391015671955948,-0.12909658322110518,0.011997603024669535,-0.09263105105655652,-0.134859213704818,-0.1252564919475962,-0.022256354748026053,-0.07024438107059289,0.10087535161694546,0.08830423517180992,-0.0008694702712898688,0.17283826060534593,0.08098862467886182,0.22170202188437654,0.19556765943496776,0.25135345302670764,0.023682701517376704,0.061225579211607095,0.1448655499171889,0.14278794051558058,0.06807359244828912,0.02805045860047415,0.001073206960206306,0.11226688228604025,0.11990088322372679,-0.00028173600892278855,-0.08203134364146313,-0.15183573882418577,0.004935263008870375,0.009983757966992983,-0.029293807853101372,0.15326180496660954,0.15591567796005332,0.2709833124911377,0.21154729329609986,0.22566292100069268,0.015041645095778154,-0.047380159671959576,0.12821936255229946,0.040081862561621495,0.013536366327057563,-0.10272131787440196,-0.012683473747619778,-0.13779061444483515,-0.11897813787567162,-0.15438185938700608,-0.33312025642055393,-0.27174844588119734,-0.1886951208132105,-0.2916388682063933,-0.2870429079101508,0.06101634314426078,0.0650156519189905,-0.09823363094799767,-0.07588321664687665,-0.014275363171533818,0.03518925825172498,-0.05292225312020609,-0.07347287907411021,-0.019020345914155745,-0.06339800854544415,0.13912450355614633
packaging_importance_02,0.11020584868126407,0.03172887322780946,0.01586554256932918,0.06559873194860506,0.09705698158442648,0.0015151636214432663,-0.12958194040687335,-0.13086635126308566,-0.16921674677763712,-0.25510578378885856,0.10491285267391971,0.34202363071240155,0.2137430526544059,0.2791728136630334,0.3285052029400879,0.21451658237645047,0.4512558919181979,1.0,0.27994184344865725,0.2102551987159452,0.06165899402087103,0.17814022791261777,0.16084253398200632,0.2664895038474114,-0.16400777083187842,0.060912262558175764,0.07722353561368446,0.024440120869916756,-0.10017082381186175,0.05034404962519532,0.0371190983331269,0.10639060651851881,0.10172964618339926,0.03007470741348119,0.24938419514186724,0.12685621898958827,0.19756710700791613,0.21088664937561613,0.24057332375768728,0.13433156344779537,0.12641025820761126,0.27737646901060387,0.2726000129486303,0.20777318528183217,0.058027220354560705,0.045023992097389554,0.034724403323602514,0.04243834624097725,0.11942084529530757,0.026635909058854847,-0.046809794140870005,0.04025367062529188,0.024375632629610764,0.04995667804683526,-0.08448903233355323,-0.11624237026763495,-0.014749047034502877,-0.07540559900148533,0.0579524253598537,-0.04121930776117112,-0.07506806412037681,-0.06833863480808205,-0.0922809174876452,-0.005642058090325916,-0.05074090345915342,-0.08931470761587815,-0.0971420952650899,-0.12851564880572464,-0.0006222519881738029,-0.286730733677169,-0.3680331268172449,-0.3147791478308287,-0.2921365251373804,-0.2990789470209408,-0.04348986828996186,0.05562454094635833,-0.020457219659950798,0.0015787328590007356,-0.04555812525967821,0.02122332180808147,0.05498073031149334,-0.021295288047782274,0.006837936529104397,-0.08792953476259856,0.10181306618088963
packaging_importance_03,0.04259438292167705,-0.038051961359044026,0.11367628447052884,0.010436025186133012,0.14838013402750638,-0.07605374977136037,-0.0879532579004365,-0.1452275640491195,-0.04871685743534547,-0.07987986504645792,0.26176232864439525,0.23350088011007894,0.0716596588857747,0.1493385909445555,0.13915282430660533,0.044366349547206384,0.2601906436859103,0.27994184344865725,1.0,0.36198851698727674,0.3155254661907875,0.3148051064219441,0.4185212296246842,0.26393009211129054,-0.032772949730306776,-0.11960550434862473,-0.037738627237270506,-0.10054070715121678,-0.17255986373052612,0.024000807410687726,-0.07289578943326362,-0.07484746173342577,-0.10362568594854293,-0.02490473581058112,0.052224118336625686,0.09740007656838688,0.0420974207124244,0.10513186425953365,0.08642179534067072,0.1190885977466038,0.11001673545962389,0.08176518438745897,0.07766465947276173,0.16227433927919574,0.08696876696550308,0.042113944293953154,-0.017765664641991384,0.012650242558569884,0.04019635265429372,0.14741351421779708,0.10653424809571477,0.1211277555789691,0.12206428862393236,0.11207350243198126,0.03911614443684414,-0.012778073478231058,0.02070658385269481,0.10786971752593837,0.03755834371778873,-0.09096431202385034,-0.06280271541856147,-0.19757221114617574,-0.14808541123056254,-0.12371417702060408,0.049471647925551865,0.06822809275719621,0.06873015565377791,-0.02645037373163408,0.11928825939787722,-0.13384466553221164,-0.18836349156117946,-0.1706513105438758,-0.0810667149246932,-0.13373365094598588,-0.03315936981145951,0.19646037294188812,-0.05686348797029343,-0.20404910093135933,-0.040479571374484595,0.01851329594912896,0.04969779225455537,0.020585266521645725,-0.08405650496338646,0.028794907851957582,-0.01903505002810061
packaging_importance_04,0.08212290692368521,-0.062130443609672396,-0.05987173005445902,0.031448451649286745,0.061665858630792575,-0.01818059394061688,0.08063318884742388,-0.062075084000757216,-0.03541908098699285,-0.05539075243139745,0.4032887425126326,0.32345675401660573,0.1527670316444185,0.3212973003282709,0.20777200641331206,0.17005580555830316,0.33492588127508155,0.2102551987159452,0.36198851698727674,1.0,0.2524016021496333,0.35842539604332213,0.268442533023016,0.14662482555492398,-0.049989902523791256,0.04858262073633819,-0.10525151509265983,-0.08118050687222628,-0.08809730538146633,0.036604321243376585,-0.12044501517079301,0.002836967285741293,-0.07350382294223716,-0.005024651638097762,0.0943863508880052,-0.017320061783585722,0.09885683868670447,0.1604691765635974,0.02966877343980844,0.09153259464142519,0.016891489060462214,0.17747494471880876,0.13217470681164709,0.18145992679761053,0.10094360318883056,-0.1152884820581774,0.01082922814033562,0.12273962288448911,0.054239697558923654,0.08982807507166427,-0.0027500792756873327,0.1559162308438753,0.06499749482578882,0.10522397371845242,-0.007335259091589545,-0.07152776613388513,0.04356272525556391,0.04287996585060613,0.10477958820823417,-0.13298396694634568,-0.20135038465340752,-0.03461382925223641,-0.002496305483485681,0.028486291781018438,0.03895534679545747,-0.06880646066981524,0.04924956450311269,-0.07174143424849293,0.039255002506526575,-0.12027148498975837,-0.26525187202560707,-0.038523063404535096,-0.09660336428410539,-0.10350389438857639,-0.041993519357406105,0.07351125197907615,0.03419647194633756,-0.10305191829008932,0.054274231722488235,-0.06169557178290967,0.024002182115747603,-0.047093554397891695,-0.014586499149789487,0.15521433978001517,-0.09496675847628863
packaging_importance_05,0.20598456299502696,-0.06296999894588637,-0.07153334094404872,-0.1446004109790878,0.008116964090441466,0.06053076091879904,-0.006753359876124757,-0.05345638527304253,-0.002209409977959557,-0.02834978250086002,0.38469618373436576,0.21924354494394055,0.02202932569352809,0.2975920788822817,0.01889220255515852,0.1601992232202585,0.2425277598629572,0.06165899402087103,0.3155254661907875,0.2524016021496333,1.0,0.49634192659917803,0.2804623991597749,0.24976542283562606,0.022491659481758727,-0.22729509566654557,0.060519173195972845,0.028370015160056106,-0.03430148352227757,5.6476853025959445e-05,-0.1575306893997486,0.08014295133112699,0.05853393301202303,0.041312243327424066,-0.06345204266847922,-0.0921977475532779,0.05607696388347853,0.07824861862031642,-0.05278090628046054,-0.039686081308977696,-0.12667327831765451,0.06598371672868528,0.006458104839798204,-0.023243709024782958,0.014388611062064325,-0.1239294865799074,0.07515152755714452,0.026767737283318133,0.03976582892859279,0.18931874602581264,0.022032941259368114,0.2620979424106397,0.1024916630725373,0.22449491720418113,0.12892277138779668,0.03194424927013432,0.11325455484832614,0.11894921448466671,0.06078089379628123,-0.15201966122123645,-0.177817428444374,0.013557851193143974,0.008318131025874783,-0.10806651696734285,0.030681531897626575,-0.01068509617853762,0.05714386660100888,-0.03314687578695714,0.13076387901869616,-0.042997522206089114,-0.1961985227980517,-0.06220886779591082,-0.09955986246786339,-0.056853804055975884,-0.13828472127577096,0.11708143355586477,-0.019173385985718036,0.045277483563242654,-0.11811021611547469,0.07761550123241565,0.08700232853638079,-0.006408808166391563,0.006408808166391513,0.031312467638186806,-0.025397912060652467
packaging_importance_06,0.0964668438981972,0.020222244269181986,-0.07320423409348198,-0.02066180998037408,0.04009956708053032,-0.028278195405554506,-0.009238328169078323,-0.0923858367699475,0.024255877915332923,0.000701436276758057,0.21991864025760757,0.42771265464267594,-0.11663138033787349,0.48232928182176943,0.30424790603281165,0.09503140222778624,0.3051020010584698,0.17814022791261777,0.3148051064219441,0.35842539604332213,0.49634192659917803,1.0,0.38942257598451385,0.34079605645111816,-0.08559523910543296,0.04440762072502438,0.003768371567159475,-0.055985845442748046,-0.09278643130978996,0.03694535781611857,0.04627814803485403,0.12314395369870289,0.10872259710835364,0.08290056235053109,-0.042237906600338083,0.0276474092745517,0.08689488993434517,0.13068371643926846,0.0028861690311190544,0.0077898003972883935,0.020275493067117893,0.04313210956161652,0.04405703568306721,0.05822586081879397,0.014127340959002078,-0.05976304478849743,-0.02645712152759142,0.03739577754795916,0.03561315531629253,0.07368557941600788,-0.004456656785108891,0.1821696507285346,0.014708574029749944,0.10961991384952686,0.1360163468273119,0.014479356829014422,0.1279559447151614,0.1956155773184949,0.10634474654542984,-0.11914435397758481,-0.16923507295318546,0.029224841714133937,0.061338881143312846,-0.005113880503072626,-0.16071000479545278,-0.011222323574756145,-0.004324149404930787,-0.11036129578374924,-0.0544074048393784,-0.17292981976370853,-0.19346427201740793,-0.1179216032704419,-0.18136048131094465,-0.17417096368159887,-0.14659588277366523,0.15047047189318175,0.010328428149514969,-0.036880881540905394,-0.014467314612472786,-0.02662861272716764,0.09947996579022851,0.10100424162804227,0.011575469734713408,0.08223172253064773,-0.18165801016511868
packaging_importance_07,0.05862231211369786,-0.13547597748005416,0.023449810620071232,0.06367111458124809,-0.12388945011445698,0.08657924997263776,-0.01214967445003798,0.010452019982729956,0.016984335135706338,0.08208069662571375,0.21484457415425018,0.2921562582815133,0.13955485602123446,0.3131269885456738,0.2818536641717668,0.052734103385179205,0.1905529961793574,0.16084253398200632,0.4185212296246842,0.268442533023016,0.2804623991597749,0.38942257598451385,1.0,0.299348004383174,-0.12061599817866944,0.032970927755614936,-0.07161226909694145,-0.013690946211241858,-0.10442122897952082,0.009677819697760963,0.02925397206861984,0.015570475772822135,-0.09189589266001721,-0.06474760181554137,0.0679303952776325,0.012041984983326,0.10486318610191632,0.06756266786822449,0.12896924779765562,0.13488716165382467,0.16912523615561528,0.1552645765319992,0.1261568223073244,0.14251805278723925,0.004759056585155903,-0.05633826411864037,-0.02673057243428283,0.007180133365121624,-0.06073465538490003,0.08746721671862716,0.0328647008404847,0.009483100805918306,-0.06583825701298836,0.014982404679516307,0.09022258185437416,-0.0001901867175325897,-0.019793013804888536,0.0259402846713706,0.09413947236314481,-0.07536016054950843,-0.10357448856825813,-0.06452103043378753,-0.10788860685173789,-0.08728762602808862,0.04016509003386657,0.1570536381586469,0.049177433093611465,-0.052863872909674536,-0.029291889424310293,-0.07438730567335979,-0.11747854372993949,-0.100149929789186,-0.11629479004466012,-0.1407627559620757,0.0631316537484624,0.10969533043064311,-0.08134891112211806,-0.1768149588689968,-0.005591761190174675,-0.019023370000171125,0.059911498992473326,-0.018978427582568062,-0.03093297632943069,-0.06265930158955788,0.08848344933613328
packaging_importance_08,-0.009388200994379947,0.03967778621215313,0.042163038309707676,0.06705241753010559,0.04571139041468303,0.018041964412625063,-0.1898872946940289,-0.05310151106747829,0.004770856192866643,-0.07251481618401452,0.11668432360930603,0.4528949524917266,0.06413937624262261,0.4462755759702394,0.42360825271216324,-0.08810398670662016,0.1391015671955948,0.2664895038474114,0.26393009211129054,0.14662482555492398,0.24976542283562606,0.34079605645111816,0.299348004383174,1.0,0.016398771212446917,-0.008382828087187067,-0.03938086961797857,-0.12384814257517919,-0.031112968727656547,0.1062963680355402,0.0028344476629151563,0.06765206491883365,0.1432897383644313,0.0904238362534124,0.16099096071363095,0.15689353351413676,0.09300375426696345,0.2060298038558919,0.14642959638635406,0.044864465527539296,0.043940109176312914,0.06881592391616864,0.09604859934537753,0.05198896114871842,0.024664618488906876,-0.014721545916115185,-0.01600386505353637,0.05440732253798469,-0.0040858273319178745,0.014361661906989785,-0.03961990340829702,0.03007528787346821,-0.03773774921931336,0.05564020638027025,-0.09348581222935137,-0.051262437380575405,-0.026055863000737256,-0.008730163685017866,-0.03555125640306747,-0.03807088078698648,-0.052148204536522365,-0.061833540653157076,0.006208082202510968,-0.03842310713968743,-0.022753932256656638,-0.020281983173537757,0.06559482689975775,0.05996856566000245,0.013024202491848023,-0.14401602746669664,-0.26510355741983765,-0.17477823244785026,-0.14940314557656348,-0.16067478973275115,0.09361273841443411,0.04723865392077832,-0.03276443033309016,-0.18354583406982877,-0.14183077318615256,0.13604473164923128,-0.0008304718217933063,0.16898003760131353,-0.05551596980018128,-0.06190322689769198,-0.090098555940648
option_01_attribute_01_ips,0.3907554099563129,0.18014283956785504,-0.25160288015734383,-0.1610979267236625,-0.0400584303164854,-0.18445574433523093,-0.05760287752712044,0.02669364617705366,-0.10895157557806007,-0.03251294606453069,-0.00703192289554311,0.01904502296898092,-0.06319475508718723,0.02389494733117506,-0.059569895560890984,-0.1421719795713972,-0.12909658322110518,-0.16400777083187842,-0.032772949730306776,-0.049989902523791256,0.022491659481758727,-0.08559523910543296,-0.12061599817866944,0.016398771212446917,1.0,0.3473738057526306,0.6125771034160494,0.5800630641148341,0.6492982614974864,0.22742820794354762,0.0044807765252635155,0.13569905792849948,0.0826804247743814,0.23823344860656695,0.012705806859707364,-0.07080046821718394,0.004286584616561463,0.08565511327242006,-0.05340482688985544,-0.0008269680888821689,-0.1208579935457416,-0.07622345696838877,-0.1369468052176779,-0.06993932195157929,-0.07087540939425721,-0.21196979012903489,-0.19616031007449888,-0.14978509948407598,-0.10202206337749771,-0.18401757162230148,-0.24158515846311324,-0.14499361001385352,-0.18706801793474723,-0.20454427985022897,-0.08570771207920214,-0.14156291405256147,-0.0992559668021753,-0.11469713935445094,-0.12245192270293383,0.02167682735136074,-0.06946435197946017,-0.03078629083562795,-0.05387741734087642,0.0009538726296618939,-0.024763687336571912,-0.14003378781108095,-0.06741979254624354,-0.11781823076342139,-0.061897546218456195,-0.138310317401149,-0.20288204754306613,-0.13279895292969734,-0.14078258952717998,-0.06371051322635768,-0.15524021215449316,0.03921002103257373,0.0359797818857048,0.13042849396249198,0.06480557662524833,0.01874576670333611,-0.1984945512616977,-0.054129909431851995,-0.07830451124921022,0.13550634151264385,-0.04774004943205367
option_01_attribute_02_ips,0.20540558803788173,0.01655049853429178,-0.12261467924444583,0.009708686242488922,-0.049823701426127555,-0.07910879497353317,-0.06406784607902179,0.07801700358146438,-0.11062959355489688,0.08430200373354371,-0.07165893821820388,0.03519964984495559,0.061226648401124836,0.038478222366077404,0.10209178504281874,-0.01620009603743409,0.011997603024669535,0.060912262558175764,-0.11960550434862473,0.04858262073633819,-0.22729509566654557,0.04440762072502438,0.032970927755614936,-0.008382828087187067,0.3473738057526306,1.0,0.23855194899101964,0.2889373204001538,0.20541117920480773,-0.07209588189946502,0.380521918120256,0.005373324067417788,-0.058710316024635736,-0.12993395932623053,0.10226858589308252,0.25423793999515865,-0.12873871180104665,0.06439193359527602,-0.05358860460839117,-0.0693311494501743,0.22419553007449886,-0.1764522350497393,-0.12015414186147849,-0.13355062925351824,-0.20746719841035252,0.03582827949114574,-0.22603048706453252,-0.19549520092944833,-0.13335378278805626,-0.1103062162255859,0.15349179921943062,-0.05150306514505458,-0.12604655429543374,-0.08645684446579514,-0.28960853678584386,-0.036261100741748875,-0.09475877752057073,-0.20110125914274635,-0.1804835032308519,0.07184096080394409,0.16960790418870184,0.018909102697976934,-0.039967399330826825,0.054679670247143,-0.23986198361672517,0.08885536117724878,-0.20071301715678,-0.14625565161778525,-0.237861605174572,-0.12521748857455117,-0.053240039869182465,-0.0824759016102042,-0.16286686269837342,-0.08620597184750947,0.022343214867828115,-0.05578903113293069,0.03191857511436484,0.0168127872900259,0.10896244830622455,-0.04845574100398192,-0.13716346712410007,-0.11655002642725858,-0.04573006690750364,0.1442976126908391,-0.005264957754466706
