segment,segment_size,vote_01,vote_02,vote_03,vote_04,vote_05,vote_06,vote_07,vote_08,vote_09,vote_10,buy_factor_01,buy_factor_02,buy_factor_03,buy_factor_04,buy_factor_05,packaging_effect_01,packaging_importance_01,packaging_importance_02,packaging_importance_03,packaging_importance_04,packaging_importance_05,packaging_importance_06,packaging_importance_07,packaging_importance_08,option_01_attribute_01_ips,option_01_attribute_02_ips,option_01_attribute_03_ips,option_01_attribute_04_ips,option_01_attribute_05_ips,option_02_attribute_01_ips,option_02_attribute_02_ips,option_02_attribute_03_ips,option_02_attribute_04_ips,option_02_attribute_05_ips,option_03_attribute_01_ips,option_03_attribute_02_ips,option_03_attribute_03_ips,option_03_attribute_04_ips,option_03_attribute_05_ips,option_04_attribute_01_ips,option_04_attribute_02_ips,option_04_attribute_03_ips,option_04_attribute_04_ips,option_04_attribute_05_ips,option_05_attribute_01_ips,option_05_attribute_02_ips,option_05_attribute_03_ips,option_05_attribute_04_ips,option_05_attribute_05_ips,option_06_attribute_01_ips,option_06_attribute_02_ips,option_06_attribute_03_ips,option_06_attribute_04_ips,option_06_attribute_05_ips,option_07_attribute_01_ips,option_07_attribute_02_ips,option_07_attribute_03_ips,option_07_attribute_04_ips,option_07_attribute_05_ips,option_08_attribute_01_ips,option_08_attribute_02_ips,option_08_attribute_03_ips,option_08_attribute_04_ips,option_08_attribute_05_ips,option_09_attribute_01_ips,option_09_attribute_02_ips,option_09_attribute_03_ips,option_09_attribute_04_ips,option_09_attribute_05_ips,option_10_attribute_01_ips,option_10_attribute_02_ips,option_10_attribute_03_ips,option_10_attribute_04_ips,option_10_attribute_05_ips,age_20-29ปี,age_30-39ปี,age_40-49ปี,age_50ปี ขึ้นไป,gender_ชาย,gender_หญิง,gender_อื่นๆ,marital_มีแฟนแต่ยังไม่แต่งงาน,marital_หย่าร้าง/เป็นม่าย,marital_แต่งงานแล้ว,marital_โสด ไม่มีแฟน
1,36,1.0,1.1666666666666667,2.0,0.8888888888888888,0.3055555555555556,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.027777777777777776,0.0,4.305555555555555,3.5833333333333335,4.611111111111111,3.5,4.5,0.6944444444444444,4.111111111111111,4.333333333333333,4.361111111111111,4.25,3.75,3.9444444444444446,4.611111111111111,4.027777777777778,-0.017777777777777733,0.5655555555555556,-0.15666666666666662,-0.2122222222222222,-0.3511111111111111,0.45444444444444454,0.8433333333333334,0.2877777777777778,0.3155555555555556,0.23222222222222225,1.1766666666666667,1.1766666666666667,1.1488888888888888,0.9266666666666666,1.0377777777777777,0.7877777777777779,0.8988888888888888,0.5933333333333334,0.7044444444444445,0.7600000000000001,0.010000000000000045,0.2877777777777778,-0.04555555555555551,0.010000000000000045,-0.15666666666666662,-0.23999999999999996,-0.04555555555555551,-0.2955555555555555,-0.2122222222222222,-0.46222222222222215,-0.2122222222222222,-0.07333333333333329,-0.23999999999999996,-0.2122222222222222,-0.2677777777777777,0.09333333333333338,0.1766666666666667,0.09333333333333338,0.010000000000000045,0.09333333333333338,-0.6844444444444444,-0.7122222222222221,-0.7955555555555555,-0.7399999999999999,-0.7955555555555555,-1.1844444444444444,-1.0733333333333333,-1.1566666666666667,-1.1288888888888888,-1.2122222222222223,0.3888888888888889,0.4444444444444444,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.8333333333333334,0.0,0.3888888888888889,0.027777777777777776,0.1388888888888889,0.4444444444444444
2,112,0.6964285714285714,0.8571428571428571,1.5982142857142858,0.32142857142857145,0.39285714285714285,0.8571428571428571,0.5357142857142857,0.3392857142857143,0.23214285714285715,0.16964285714285715,4.25,3.1339285714285716,4.375,3.044642857142857,3.919642857142857,0.6607142857142857,3.767857142857143,3.5089285714285716,4.116071428571429,4.026785714285714,3.6964285714285716,3.5982142857142856,4.303571428571429,3.732142857142857,-0.2773214285714286,0.36553571428571424,-0.48267857142857146,-0.4648214285714286,-0.5451785714285714,0.00839285714285712,0.38339285714285715,-0.23267857142857146,-0.25946428571428576,-0.3398214285714286,0.49053571428571424,0.71375,0.1869642857142857,0.26732142857142854,0.2851785714285714,-0.1255357142857143,0.36553571428571424,-0.22375000000000003,-0.14339285714285716,-0.26839285714285716,-0.17017857142857146,0.19589285714285712,-0.09875000000000002,-0.19696428571428573,-0.33089285714285716,0.19589285714285712,0.6066071428571428,0.10660714285714283,0.04410714285714284,0.008392857142857122,0.15124999999999997,0.45482142857142854,0.14232142857142854,0.07982142857142856,-0.018392857142857162,0.16017857142857142,0.44589285714285715,0.01732142857142855,0.026249999999999978,-0.027321428571428597,-0.19696428571428573,0.1244642857142857,-0.21482142857142858,-0.0898214285714286,-0.2773214285714286,-0.3398214285714286,0.20482142857142854,-0.1255357142857143,-0.23267857142857146,-0.34875,0.2767857142857143,0.4107142857142857,0.22321428571428573,0.08928571428571429,0.25892857142857145,0.6964285714285714,0.044642857142857144,0.32142857142857145,0.026785714285714284,0.33035714285714285,0.32142857142857145
